# Time	Values[Relative_Saturation]	
21.35	0.854242	
21.375	0.854096	
21.4	0.853949	
21.425	0.853803	
21.45	0.853657	
21.475	0.853511	
21.5	0.853365	
21.525	0.853218	
21.55	0.853072	
21.575	0.852926	
21.6	0.85278	
21.625	0.852634	
21.65	0.852488	
21.675	0.852343	
21.7	0.852197	
21.725	0.852051	
21.75	0.851905	
21.775	0.851759	
21.8	0.851614	
21.825	0.851468	
21.85	0.851322	
21.875	0.851177	
21.9	0.851031	
21.925	0.850885	
21.95	0.85074	
21.975	0.850594	
22	0.850449	
22.025	0.850303	
22.05	0.850158	
22.075	0.850013	
22.1	0.849867	
22.125	0.849722	
22.15	0.849577	
22.175	0.849431	
22.2	0.849286	
22.225	0.849141	
22.25	0.848996	
22.275	0.848851	
22.3	0.848706	
22.325	0.848561	
22.35	0.848415	
22.375	0.84827	
22.4	0.848126	
22.425	0.847981	
22.45	0.847836	
22.475	0.847691	
22.5	0.847546	
22.525	0.847401	
22.55	0.847257	
22.575	0.847112	
22.6	0.846967	
22.625	0.846823	
22.65	0.846678	
22.675	0.846533	
22.7	0.846389	
22.725	0.846244	
22.75	0.8461	
22.775	0.845955	
22.8	0.845811	
22.825	0.845667	
22.85	0.845522	
22.875	0.845378	
22.9	0.845234	
22.925	0.845089	
22.95	0.844945	
22.975	0.844801	
23	0.844657	
23.025	0.844513	
23.05	0.844369	
23.075	0.844225	
23.1	0.844081	
23.125	0.843937	
23.15	0.843793	
23.175	0.843649	
23.2	0.843505	
23.225	0.843361	
23.25	0.843218	
23.275	0.843074	
23.3	0.84293	
23.325	0.842787	
23.35	0.842643	
23.375	0.842499	
23.4	0.842356	
23.425	0.842212	
23.45	0.842069	
23.475	0.841925	
23.5	0.841782	
23.525	0.841638	
23.55	0.841495	
23.575	0.841352	
23.6	0.841209	
23.625	0.841065	
23.65	0.840922	
23.675	0.840779	
23.7	0.840636	
23.725	0.840493	
23.75	0.84035	
23.775	0.840207	
23.8	0.840064	
23.825	0.839921	
23.85	0.839778	
23.875	0.839635	
23.9	0.839492	
23.925	0.839349	
23.95	0.839206	
23.975	0.839064	
24	0.838921	
24.025	0.838778	
24.05	0.838636	
24.075	0.838493	
24.1	0.83835	
24.125	0.838208	
24.15	0.838065	
24.175	0.837923	
24.2	0.837781	
24.225	0.837638	
24.25	0.837496	
24.275	0.837353	
24.3	0.837211	
24.325	0.837069	
24.35	0.836927	
24.375	0.836785	
24.4	0.836642	
24.425	0.8365	
24.45	0.836358	
24.475	0.836216	
24.5	0.836074	
24.525	0.835932	
24.55	0.83579	
24.575	0.835649	
24.6	0.835507	
24.625	0.835365	
24.65	0.835223	
24.675	0.835081	
24.7	0.83494	
24.725	0.834798	
24.75	0.834656	
24.775	0.834515	
24.8	0.834373	
24.825	0.834232	
24.85	0.83409	
24.875	0.833949	
24.9	0.833807	
24.925	0.833666	
24.95	0.833525	
24.975	0.833383	
25	0.833242	
25.025	0.833101	
25.05	0.83296	
25.075	0.832818	
25.1	0.832677	
25.125	0.832536	
25.15	0.832395	
25.175	0.832254	
25.2	0.832113	
25.225	0.831972	
25.25	0.831831	
25.275	0.831691	
25.3	0.83155	
25.325	0.831409	
25.35	0.831268	
25.375	0.831127	
25.4	0.830987	
25.425	0.830846	
25.45	0.830705	
25.475	0.830565	
25.5	0.830424	
25.525	0.830284	
25.55	0.830143	
25.575	0.830003	
25.6	0.829863	
25.625	0.829722	
25.65	0.829582	
25.675	0.829442	
25.7	0.829301	
25.725	0.829161	
25.75	0.829021	
25.775	0.828881	
25.8	0.828741	
25.825	0.828601	
25.85	0.828461	
25.875	0.828321	
25.9	0.828181	
25.925	0.828041	
25.95	0.827901	
25.975	0.827761	
